1736781692.5862765,45,0,middle,0,moved_wheel,correct,right,0,0.5
1736781692.586452,45,1,middle,0,moved_wheel,correct,right,0,0.5
1736781695.2616115,46,0,middle,1,False,correct,right,0,0.5
1736781695.276914,46,0,middle,0,moved_wheel,correct,left,0,0.5
1736781696.2732437,46,0,middle,0,moved_wheel,correct,left,0,0.5
1736781696.2734659,46,1,middle,0,moved_wheel,correct,left,0,0.5
1736781698.8211908,47,0,middle,1,False,correct,left,0,0.5
1736781699.8161614,47,0,middle,0,no_response,incorrect,none,0,0.5
1736781701.8442976,47,0,middle,0,no_response,incorrect,none,0,2.0
1736781701.844476,47,1,middle,0,no_response,incorrect,none,0,2.0
1736781704.070159,48,0,middle,1,False,incorrect,none,0,2.0
1736781705.065594,48,0,middle,0,no_response,incorrect,none,0,2.0
1736781707.0933425,48,0,middle,0,no_response,incorrect,none,0,2.0
1736781707.0935214,48,1,middle,0,no_response,incorrect,none,0,2.0
1736781709.6029081,49,0,middle,1,False,incorrect,none,0,2.0
1736781710.5983188,49,0,middle,0,no_response,incorrect,none,0,2.0
1736781712.6260555,49,0,middle,0,no_response,incorrect,none,0,2.0
1736781712.6262298,49,1,middle,0,no_response,incorrect,none,0,2.0
1736781714.6946726,50,0,middle,1,False,incorrect,none,0,2.0
1736781715.6903975,50,0,middle,0,no_response,incorrect,none,0,2.0
1736781717.7178304,50,0,middle,0,no_response,incorrect,none,0,2.0
