,timestamp,value
1093,1736781561.1459806,1
1094,1736781561.1782734,1
1095,1736781561.2106016,1
1096,1736781561.2429197,1
1097,1736781561.275206,1
1098,1736781561.3076,1
1099,1736781561.340043,1
1100,1736781561.372598,1
1101,1736781561.4050128,1
1102,1736781561.4364002,1
1103,1736781561.4689145,1
1104,1736781561.501298,1
1105,1736781561.5337284,1
1106,1736781561.5663304,1
1107,1736781561.5987327,1
1108,1736781561.6305864,1
1109,1736781561.6629288,1
1110,1736781561.6956904,1
1111,1736781561.7271676,1
1112,1736781561.759918,1
1113,1736781561.791637,1
1114,1736781561.8246524,1
1115,1736781561.8564286,1
1116,1736781561.8891704,1
1117,1736781561.9209447,1
1118,1736781561.9538915,1
1119,1736781561.985634,1
1120,1736781562.018554,1
1121,1736781562.0499396,1
1122,1736781562.0825388,1
1123,1736781562.1150167,1
1124,1736781562.147413,1
1125,1736781562.1788187,1
1126,1736781562.2113914,1
1127,1736781562.2436705,1
1128,1736781562.2760532,1
1129,1736781562.30845,1
1130,1736781562.3408146,1
1131,1736781562.373151,1
1132,1736781562.4060004,1
1133,1736781562.438685,1
1134,1736781562.4693122,1
1135,1736781562.5019646,1
1136,1736781562.5344942,1
1137,1736781562.5669508,1
1138,1736781562.598489,1
1139,1736781562.631021,1
1140,1736781562.6634986,1
1141,1736781562.6958702,1
1142,1736781562.728258,1
1143,1736781562.7605903,1
1144,1736781562.7929766,1
1145,1736781562.825382,1
1146,1736781562.8566496,1
1147,1736781562.8890803,1
1148,1736781562.9215343,1
1149,1736781562.9539,1
1150,1736781562.9862976,1
1151,1736781563.018738,1
1152,1736781563.051118,1
1153,1736781563.0834384,1
1154,1736781563.1158357,1
1155,1736781563.1471288,1
1156,1736781563.1796286,1
1157,1736781563.2120664,1
1158,1736781563.2444818,1
1159,1736781563.2769926,1
1160,1736781563.3094115,1
1161,1736781563.3417888,1
1162,1736781563.373019,1
1163,1736781563.4054244,1
1164,1736781563.4378226,1
1165,1736781563.470338,1
1166,1736781563.5026948,1
1167,1736781563.535057,1
1168,1736781563.5675323,1
1169,1736781563.5999928,1
1170,1736781563.631281,1
1171,1736781563.6636732,1
1172,1736781563.69619,1
1173,1736781563.7285786,1
1174,1736781563.7609768,1
1175,1736781563.7933965,1
1176,1736781563.825768,1
1177,1736781563.858116,1
1178,1736781563.89059,1
1179,1736781563.9218144,1
1180,1736781563.9542024,1
1181,1736781563.9868703,1
1182,1736781564.0192194,1
1183,1736781564.0515122,1
1184,1736781564.083954,1
1185,1736781564.1164286,1
1186,1736781564.1477118,1
1187,1736781564.180039,1
1188,1736781564.2123215,1
1189,1736781564.2446957,1
1190,1736781564.2769723,1
1191,1736781564.30929,1
1192,1736781564.3417404,1
1193,1736781564.3740473,1
1194,1736781564.4064972,1
1195,1736781564.4389744,1
1196,1736781564.4715378,1
1197,1736781564.502715,1
1198,1736781564.535119,1
1199,1736781564.567448,1
1200,1736781564.5998,1
1201,1736781564.6321454,1
1202,1736781564.6644545,1
1203,1736781564.6968794,1
1204,1736781564.7292843,1
1205,1736781564.7615626,1
1206,1736781564.7939172,1
1207,1736781564.8261957,1
1208,1736781564.858606,1
1209,1736781564.8900054,1
1210,1736781564.922725,1
1211,1736781564.9551392,1
1212,1736781564.9874911,1
1213,1736781565.019872,1
1214,1736781565.0522933,1
1215,1736781565.084677,1
1216,1736781565.1160183,1
1217,1736781565.1484632,1
1218,1736781565.181001,1
1219,1736781565.2133515,1
1220,1736781565.246168,1
1221,1736781565.2776582,1
1222,1736781565.310325,1
1223,1736781565.3426898,1
1224,1736781565.375065,1
1225,1736781565.407121,1
1226,1736781565.439616,1
1227,1736781565.471965,1
1228,1736781565.5041916,1
1229,1736781565.5366209,1
1230,1736781565.5683792,1
1231,1736781565.600742,1
1232,1736781565.6329384,1
1233,1736781565.6648808,1
1234,1736781565.6980484,1
1235,1736781565.7294445,1
1236,1736781565.7620285,1
1237,1736781565.794581,1
1238,1736781565.827075,1
1239,1736781565.859473,1
1240,1736781565.8906798,1
1241,1736781565.9229774,1
1242,1736781565.955402,1
1243,1736781565.9879944,1
1244,1736781566.0204728,1
1245,1736781566.0576313,1
1246,1736781566.086038,1
1247,1736781566.1183424,1
1248,1736781566.1497092,1
1249,1736781566.181343,1
1250,1736781566.2137747,1
1251,1736781566.246281,1
1252,1736781566.2788613,1
1253,1736781566.310371,1
1254,1736781566.3427725,1
1255,1736781566.375364,1
1256,1736781566.407896,1
1257,1736781566.4404335,1
1258,1736781566.4717386,1
1259,1736781566.5042105,1
1260,1736781566.5366907,1
1261,1736781566.5691996,1
1262,1736781566.60181,1
1263,1736781566.6331716,1
1264,1736781566.6657598,1
1265,1736781566.6981814,1
1266,1736781566.730898,1
1267,1736781566.7623482,1
1268,1736781566.794895,1
1269,1736781566.8276772,1
1270,1736781566.859205,1
1271,1736781566.8916554,1
1272,1736781566.9242463,1
1273,1736781566.955849,1
1274,1736781566.9885454,1
1275,1736781567.0211728,1
1276,1736781567.0527449,1
1277,1736781567.085308,1
1278,1736781567.1177068,1
1279,1736781567.1502297,1
1280,1736781567.1826212,1
1281,1736781567.2139769,1
1282,1736781567.2464516,1
1283,1736781567.2789817,1
1284,1736781567.3114874,1
1285,1736781567.3440266,1
1286,1736781567.375322,1
1287,1736781567.4080667,1
1288,1736781567.4405167,1
1289,1736781567.4730492,1
1290,1736781567.5056365,1
1291,1736781567.5368843,1
1292,1736781567.569319,1
1293,1736781567.6018107,1
1294,1736781567.6343837,1
1295,1736781567.6669009,1
1296,1736781567.698151,1
1297,1736781567.730518,1
1298,1736781567.7630394,1
1299,1736781567.795436,1
1300,1736781567.8279326,1
1301,1736781567.860456,1
1302,1736781567.8919356,1
1303,1736781567.9244318,1
1304,1736781567.9567964,1
1305,1736781567.9893453,1
1306,1736781568.021815,1
1307,1736781568.0542278,1
1308,1736781568.0855088,1
1309,1736781568.117982,1
1310,1736781568.150561,1
1311,1736781568.1830182,1
1312,1736781568.214786,1
1313,1736781568.2473211,1
1314,1736781568.2796788,1
1315,1736781568.3122022,1
1316,1736781568.344636,1
1317,1736781568.375934,1
1318,1736781568.4082022,1
1319,1736781568.4407146,1
1320,1736781568.4735267,1
1321,1736781568.5058565,1
1322,1736781568.5382614,1
1323,1736781568.5695918,1
1324,1736781568.6019948,1
1325,1736781568.6343017,1
1326,1736781568.6666875,1
1327,1736781568.6990104,1
1328,1736781568.7313657,1
1329,1736781568.7637262,1
1330,1736781568.796037,1
1331,1736781568.828447,1
1332,1736781568.8609607,1
1333,1736781568.8923883,1
1334,1736781568.9249036,1
1335,1736781568.9573646,1
1336,1736781568.9900148,1
1337,1736781569.0215244,1
1338,1736781569.0538409,1
1339,1736781569.086267,1
1340,1736781569.118834,1
1341,1736781569.1511629,1
1342,1736781569.1834595,1
1343,1736781569.215809,1
1344,1736781569.248381,1
1345,1736781569.2806754,1
1346,1736781569.3119528,1
1347,1736781569.3442793,1
1348,1736781569.3766074,1
1349,1736781569.4089932,1
1350,1736781569.441825,1
1351,1736781569.4739556,1
1352,1736781569.5064714,1
1353,1736781569.5390627,1
1354,1736781569.5703409,1
1355,1736781569.602849,1
1356,1736781569.6353507,1
1357,1736781569.6674266,1
1358,1736781569.7004938,1
1359,1736781569.7325354,1
1360,1736781569.7647817,1
1361,1736781569.7971373,1
1362,1736781569.8288302,1
1363,1736781569.8609047,1
1364,1736781569.8934133,1
1365,1736781569.9255788,1
1366,1736781569.9585166,1
1367,1736781569.9900944,1
1368,1736781570.0231342,1
1369,1736781570.0552318,1
1370,1736781570.0892692,1
1371,1736781570.119603,1
1372,1736781570.1519785,1
1373,1736781570.184305,1
1374,1736781570.2157192,1
1375,1736781570.2481585,1
1376,1736781570.2805643,1
1377,1736781570.3130164,1
1378,1736781570.345503,1
1379,1736781570.3771374,1
1380,1736781570.4096806,1
1381,1736781570.4422894,1
1382,1736781570.4747858,1
1383,1736781570.506617,1
1384,1736781570.5389366,1
1385,1736781570.5715015,1
1386,1736781570.604013,1
1387,1736781570.6360934,1
1388,1736781570.668619,1
1389,1736781570.699929,1
1390,1736781570.7324514,1
1391,1736781570.7648232,1
1392,1736781570.7973888,1
1393,1736781570.8299582,1
1394,1736781570.862394,1
1395,1736781570.8936791,1
1396,1736781570.9261217,1
1397,1736781570.9586709,1
1398,1736781570.9910998,1
1399,1736781571.023542,1
1400,1736781571.056076,1
1401,1736781571.0873046,1
1402,1736781571.1198847,1
1403,1736781571.1523824,1
1404,1736781571.1848006,1
1405,1736781571.2172923,1
1406,1736781571.248651,1
1407,1736781571.281054,1
1408,1736781571.3135111,1
1409,1736781571.346092,1
1410,1736781571.378586,1
1411,1736781571.410209,1
1412,1736781571.4426837,1
1413,1736781571.4752302,1
1414,1736781571.507714,1
1415,1736781571.5391495,1
1416,1736781571.571625,1
1417,1736781571.604036,1
1418,1736781571.6365623,1
1419,1736781571.6690466,1
1420,1736781571.701445,1
1421,1736781571.7338758,1
1422,1736781571.7652416,1
1423,1736781571.7976944,1
1424,1736781571.8302238,1
1425,1736781571.8626692,1
1426,1736781571.8952224,1
1427,1736781571.9268034,1
1428,1736781571.9594674,1
1429,1736781571.9919422,1
1430,1736781572.0232766,1
1431,1736781572.0560827,1
1432,1736781572.088577,1
1433,1736781572.121011,1
1434,1736781572.1525536,1
1435,1736781572.1853497,1
1436,1736781572.2178414,1
1437,1736781572.2503498,1
1438,1736781572.28155,1
1439,1736781572.3139744,1
1440,1736781572.346716,1
1441,1736781572.379192,1
1442,1736781572.4116428,1
1443,1736781572.442932,1
1444,1736781572.475404,1
1445,1736781572.5078082,1
1446,1736781572.5401447,1
1447,1736781572.572473,1
1448,1736781572.604946,1
1449,1736781572.637281,1
1450,1736781572.669769,1
1451,1736781572.7010984,1
1452,1736781572.7334113,1
1453,1736781572.7657464,1
1454,1736781572.798099,1
1455,1736781572.8306005,1
1456,1736781572.8629415,1
1457,1736781572.895321,1
1458,1736781572.9276044,1
1459,1736781572.9599493,1
1460,1736781572.9923315,1
1461,1736781573.0248566,1
1462,1736781573.056216,1
1463,1736781573.0887911,1
1464,1736781573.1211748,1
1465,1736781573.153483,1
1466,1736781573.1858234,1
1467,1736781573.218414,1
1468,1736781573.2507975,1
1469,1736781573.282114,1
1470,1736781573.3145778,1
1471,1736781573.3469892,1
1472,1736781573.379414,1
1473,1736781573.4119003,1
1474,1736781573.444404,1
1475,1736781573.4757862,1
1476,1736781573.509267,1
1477,1736781573.5407083,1
1478,1736781573.573567,1
1479,1736781573.605132,1
1480,1736781573.6381123,1
1481,1736781573.6698678,1
1482,1736781573.7027574,1
1483,1736781573.7344694,1
1484,1736781573.7671208,1
1485,1736781573.7990065,1
1486,1736781573.8318932,1
1487,1736781573.8635094,1
1488,1736781573.896336,1
1489,1736781573.9276996,1
1490,1736781573.9601426,1
1491,1736781573.9925818,1
1492,1736781574.0251458,1
1493,1736781574.0576098,1
1494,1736781574.090067,1
1495,1736781574.121292,1
1496,1736781574.1539078,1
1497,1736781574.1863062,1
1498,1736781574.2186513,1
1499,1736781574.2510135,1
1500,1736781574.2831523,1
1501,1736781574.3159528,1
1502,1736781574.3473823,1
1503,1736781574.379904,1
1504,1736781574.4123878,1
1505,1736781574.4448242,1
1506,1736781574.4773903,1
1507,1736781574.5087776,1
1508,1736781574.54116,1
1509,1736781574.5736816,1
1510,1736781574.6061893,1
1511,1736781574.6386688,1
1512,1736781574.671066,1
1513,1736781574.702571,1
1514,1736781574.735085,1
1515,1736781574.767563,1
1516,1736781574.8000343,1
1517,1736781574.8313932,1
1518,1736781574.8639395,1
1519,1736781574.8963375,1
1520,1736781574.928873,1
1521,1736781574.9614556,1
1522,1736781574.9928546,1
1523,1736781575.0254354,1
1524,1736781575.057969,1
1525,1736781575.0906353,1
1526,1736781575.1220157,1
1527,1736781575.1544597,1
1528,1736781575.18689,1
1529,1736781575.2193885,1
1530,1736781575.2517924,1
1531,1736781575.2844026,1
1532,1736781575.3160975,1
1533,1736781575.348486,1
1534,1736781575.3807905,1
1535,1736781575.413287,1
1536,1736781575.4456017,1
1537,1736781575.477916,1
1538,1736781575.5103755,1
1539,1736781575.5415175,1
1540,1736781575.573809,1
1541,1736781575.606386,1
1542,1736781575.63878,1
1543,1736781575.671124,1
1544,1736781575.70353,1
1545,1736781575.7359967,1
1546,1736781575.768376,1
1547,1736781575.7997527,1
1548,1736781575.8322532,1
1549,1736781575.8646026,1
1550,1736781575.8969026,1
1551,1736781575.9291904,1
1552,1736781575.96159,1
1553,1736781575.9940128,1
1554,1736781576.02635,1
1555,1736781576.0587866,1
1556,1736781576.0913358,1
1557,1736781576.1225126,1
1558,1736781576.1548328,1
1559,1736781576.187131,1
1560,1736781576.2195475,1
1561,1736781576.2519245,1
1562,1736781576.2842498,1
1563,1736781576.3165843,1
1564,1736781576.3493798,1
1565,1736781576.380895,1
1566,1736781576.413304,1
1567,1736781576.4458888,1
1568,1736781576.47837,1
1569,1736781576.5107236,1
1570,1736781576.5432594,1
1571,1736781576.5746236,1
1572,1736781576.6070762,1
1573,1736781576.6389778,1
1574,1736781576.6713512,1
1575,1736781576.7043154,1
1576,1736781576.735991,1
1577,1736781576.7686648,1
1578,1736781576.800348,1
1579,1736781576.8329833,1
1580,1736781576.8649302,1
1581,1736781576.8978698,1
1582,1736781576.9294825,1
1583,1736781576.96214,1
1584,1736781576.9948835,1
1585,1736781577.0269506,1
1586,1736781577.0595908,1
1587,1736781577.0908606,1
1588,1736781577.1233273,1
1589,1736781577.155782,1
1590,1736781577.1881042,1
1591,1736781577.220503,1
1592,1736781577.2531345,1
1593,1736781577.2856302,1
1594,1736781577.316812,1
1595,1736781577.3492212,1
1596,1736781577.381765,1
1597,1736781577.4139135,1
1598,1736781577.4469993,1
1599,1736781577.4795327,1
1600,1736781577.511551,1
1601,1736781577.5429993,1
1602,1736781577.575448,1
1603,1736781577.6080532,1
1604,1736781577.6404462,1
1605,1736781577.672858,1
1606,1736781577.7041423,1
1607,1736781577.7365737,1
1608,1736781577.7691395,1
1609,1736781577.8016071,1
1610,1736781577.8340228,1
1611,1736781577.8664632,1
1612,1736781577.8977456,1
1613,1736781577.9303336,1
1614,1736781577.9627128,1
1615,1736781577.9951413,1
1616,1736781578.0276225,1
1617,1736781578.0599988,1
1618,1736781578.092399,1
1619,1736781578.124813,1
1620,1736781578.1560297,1
1621,1736781578.1884944,1
1622,1736781578.221038,1
1623,1736781578.2533765,1
1624,1736781578.285808,1
1625,1736781578.318282,1
1626,1736781578.3506355,1
1627,1736781578.3819602,1
1628,1736781578.4144287,1
1629,1736781578.446849,1
1630,1736781578.4792793,1
1631,1736781578.5117395,1
1632,1736781578.5442123,1
1633,1736781578.5767145,1
1634,1736781578.608004,1
1635,1736781578.6406257,1
1636,1736781578.673192,1
1637,1736781578.7056,1
1638,1736781578.737928,1
1639,1736781578.7702105,1
1640,1736781578.802517,1
1641,1736781578.8338006,1
1642,1736781578.8663003,1
1643,1736781578.898805,1
1644,1736781578.931127,1
1645,1736781578.963423,1
1646,1736781578.9958038,1
1647,1736781579.0282006,1
1648,1736781579.0606732,1
1649,1736781579.0929968,1
1650,1736781579.1254137,1
1651,1736781579.1566072,1
1652,1736781579.1890504,1
1653,1736781579.221495,1
1654,1736781579.2538145,1
1655,1736781579.2861514,1
1656,1736781579.3184984,1
1657,1736781579.3508267,1
1658,1736781579.3832324,1
1659,1736781579.4156942,1
1660,1736781579.4481828,1
1661,1736781579.4795158,1
1662,1736781579.512009,1
1663,1736781579.5444582,1
1664,1736781579.5769858,1
1665,1736781579.609332,1
1666,1736781579.6407485,1
1667,1736781579.673302,1
1668,1736781579.705922,1
1669,1736781579.7384992,1
1670,1736781579.7698412,1
1671,1736781579.8024464,1
1672,1736781579.834916,1
1673,1736781579.867457,1
1674,1736781579.8999195,1
1675,1736781579.931417,1
1676,1736781579.9640057,1
1677,1736781579.9964206,1
1678,1736781580.028346,1
1679,1736781580.0612082,1
1680,1736781580.0934358,1
1681,1736781580.1256669,1
1682,1736781580.15756,1
1683,1736781580.1910868,1
1684,1736781580.2218218,1
1685,1736781580.2549334,1
1686,1736781580.2869587,1
1687,1736781580.3188674,1
1688,1736781580.350876,1
1689,1736781580.383889,1
1690,1736781580.415641,1
1691,1736781580.4480176,1
1692,1736781580.480431,1
1693,1736781580.5129983,1
1694,1736781580.5453322,1
1695,1736781580.5776646,1
1696,1736781580.6099975,1
1697,1736781580.6423316,1
1698,1736781580.673782,1
1699,1736781580.7062142,1
1700,1736781580.738658,1
1701,1736781580.7717297,1
1702,1736781580.803631,1
1703,1736781580.836172,1
1704,1736781580.8674517,1
1705,1736781580.9000113,1
1706,1736781580.9325542,1
1707,1736781580.9652264,1
1708,1736781580.996483,1
1709,1736781581.028973,1
1710,1736781581.0614886,1
1711,1736781581.0938966,1
1712,1736781581.1263373,1
1713,1736781581.1578317,1
1714,1736781581.190301,1
1715,1736781581.2226782,1
1716,1736781581.255056,1
1717,1736781581.287513,1
1718,1736781581.319899,1
1719,1736781581.3526254,1
1720,1736781581.384147,1
1721,1736781581.416732,1
1722,1736781581.4491897,1
1723,1736781581.48162,1
1724,1736781581.5128891,1
1725,1736781581.545317,1
1726,1736781581.5777314,1
1727,1736781581.610237,1
1728,1736781581.642702,1
1729,1736781581.675154,1
1730,1736781581.7076902,1
1731,1736781581.7389593,1
1732,1736781581.771408,1
1733,1736781581.8039603,1
1734,1736781581.8363943,1
1735,1736781581.8688176,1
1736,1736781581.9003074,1
1737,1736781581.932823,1
1738,1736781581.965273,1
1739,1736781581.99762,1
1740,1736781582.029955,1
1741,1736781582.0623274,1
1742,1736781582.0947244,1
1743,1736781582.1272583,1
1744,1736781582.1589396,1
1745,1736781582.1908476,1
1746,1736781582.2233956,1
1747,1736781582.2557988,1
1748,1736781582.288105,1
1749,1736781582.320516,1
1750,1736781582.352981,1
1751,1736781582.3853166,1
1752,1736781582.4176135,1
1753,1736781582.4499092,1
1754,1736781582.481173,1
1755,1736781582.5135243,1
1756,1736781582.545835,1
1757,1736781582.5782378,1
1758,1736781582.6105945,1
1759,1736781582.642899,1
1760,1736781582.675273,1
1761,1736781582.7076757,1
1762,1736781582.740163,1
1763,1736781582.7727592,1
1764,1736781582.804102,1
1765,1736781582.836486,1
1766,1736781582.8688345,1
1767,1736781582.9011302,1
1768,1736781582.933448,1
1769,1736781582.9658587,1
1770,1736781582.998181,1
1771,1736781583.0306294,1
1772,1736781583.0629497,1
1773,1736781583.0952902,1
1774,1736781583.1276348,1
1775,1736781583.1599305,1
1776,1736781583.1924334,1
1777,1736781583.2239127,1
1778,1736781583.2564232,1
1779,1736781583.288978,1
1780,1736781583.3204055,1
1781,1736781583.3528428,1
1782,1736781583.3853605,1
1783,1736781583.4178543,1
1784,1736781583.4503856,1
1785,1736781583.4829628,1
1786,1736781583.5142765,1
1787,1736781583.5465322,1
1788,1736781583.579385,1
1789,1736781583.6115904,1
1790,1736781583.6439283,1
1791,1736781583.6766174,1
1792,1736781583.7077496,1
1793,1736781583.7408435,1
1794,1736781583.7729838,1
1795,1736781583.80538,1
1796,1736781583.8371634,1
1797,1736781583.869357,1
1798,1736781583.9015682,1
1799,1736781583.9347248,1
1800,1736781583.9666667,1
1801,1736781583.9992175,1
1802,1736781584.0313556,1
1803,1736781584.062935,1
1804,1736781584.0954323,1
1805,1736781584.12782,1
1806,1736781584.1601992,1
1807,1736781584.1925805,1
1808,1736781584.2249246,1
1809,1736781584.2572744,1
1810,1736781584.2897315,1
1811,1736781584.322557,1
1812,1736781584.3541763,1
1813,1736781584.3856783,1
1814,1736781584.4181745,1
1815,1736781584.4506476,1
1816,1736781584.483275,1
1817,1736781584.5150793,1
1818,1736781584.547558,1
1819,1736781584.5801077,1
1820,1736781584.612507,1
1821,1736781584.643812,1
1822,1736781584.6763427,1
1823,1736781584.7087908,1
1824,1736781584.74115,1
1825,1736781584.7735772,1
1826,1736781584.8060274,1
1827,1736781584.8385746,1
1828,1736781584.8698325,1
1829,1736781584.902186,1
1830,1736781584.9346137,1
1831,1736781584.9671097,1
1832,1736781584.999462,1
1833,1736781585.0318496,1
1834,1736781585.0642831,1
1835,1736781585.0967455,1
1836,1736781585.1280613,1
1837,1736781585.160524,1
1838,1736781585.1929843,1
1839,1736781585.2253537,1
1840,1736781585.2577262,1
1841,1736781585.2901793,1
1842,1736781585.3225408,1
1843,1736781585.3539498,1
1844,1736781585.3865442,1
1845,1736781585.418886,1
1846,1736781585.4513977,1
1847,1736781585.4837425,1
1848,1736781585.51614,1
1849,1736781585.5485291,1
1850,1736781585.5808663,1
1851,1736781585.612152,1
1852,1736781585.6446226,1
1853,1736781585.6770215,1
1854,1736781585.709475,1
1855,1736781585.7418635,1
1856,1736781585.774286,1
1857,1736781585.8066902,1
1858,1736781585.8391738,1
1859,1736781585.8704937,1
1860,1736781585.902857,1
1861,1736781585.9352927,1
1862,1736781585.9677496,1
1863,1736781586.0001798,1
1864,1736781586.0317807,1
1865,1736781586.0642104,1
1866,1736781586.096609,1
1867,1736781586.128924,1
1868,1736781586.1612897,1
1869,1736781586.193636,1
1870,1736781586.2259634,1
1871,1736781586.2583325,1
1872,1736781586.290846,1
1873,1736781586.323255,1
1874,1736781586.3545308,1
1875,1736781586.3870728,1
1876,1736781586.4194016,1
1877,1736781586.4518044,1
1878,1736781586.484228,1
1879,1736781586.5166705,1
1880,1736781586.5491326,1
1881,1736781586.5815578,1
1882,1736781586.613896,1
1883,1736781586.6452513,1
1884,1736781586.6776533,1
1885,1736781586.7100115,1
1886,1736781586.742503,1
1887,1736781586.7749803,1
1888,1736781586.807318,1
1889,1736781586.8387036,1
1890,1736781586.87108,1
1891,1736781586.9034767,1
1892,1736781586.9359322,1
1893,1736781586.9683526,1
1894,1736781587.000783,1
1895,1736781587.0332522,1
1896,1736781587.0648174,1
1897,1736781587.0972505,1
1898,1736781587.129644,1
1899,1736781587.1621194,1
1900,1736781587.1946952,1
1901,1736781587.226128,1
1902,1736781587.2586277,1
1903,1736781587.2910163,1
1904,1736781587.322971,1
1905,1736781587.3561342,1
1906,1736781587.3883555,1
1907,1736781587.4207878,1
1908,1736781587.453549,1
1909,1736781587.484471,1
1910,1736781587.5170968,1
1911,1736781587.5496664,1
1912,1736781587.581988,1
1913,1736781587.6136022,1
1914,1736781587.646437,1
1915,1736781587.678333,1
1916,1736781587.7109828,1
1917,1736781587.7425642,1
1918,1736781587.7753048,1
1919,1736781587.807757,1
1920,1736781587.8401525,1
1921,1736781587.8725035,1
1922,1736781587.9039054,1
1923,1736781587.9364655,1
1924,1736781587.9689686,1
1925,1736781588.0013237,1
1926,1736781588.0336597,1
1927,1736781588.066032,1
1928,1736781588.0978513,1
1929,1736781588.1309974,1
1930,1736781588.162891,1
1931,1736781588.1945295,1
1932,1736781588.227292,1
1933,1736781588.259669,1
1934,1736781588.2920952,1
1935,1736781588.324656,1
1936,1736781588.3559678,1
1937,1736781588.3883543,1
1938,1736781588.420867,1
1939,1736781588.4533346,1
1940,1736781588.4858243,1
1941,1736781588.5181851,1
1942,1736781588.54956,1
1943,1736781588.58195,1
1944,1736781588.6143565,1
1945,1736781588.6468406,1
1946,1736781588.679438,1
1947,1736781588.711966,1
1948,1736781588.743337,1
1949,1736781588.7756991,1
1950,1736781588.8081386,1
1951,1736781588.840651,1
1952,1736781588.8731482,1
1953,1736781588.9055946,1
1954,1736781588.9369488,1
1955,1736781588.969476,1
1956,1736781589.001936,1
1957,1736781589.0345376,1
1958,1736781589.0661404,1
1959,1736781589.0985725,1
1960,1736781589.1311111,1
1961,1736781589.1636405,1
1962,1736781589.196048,1
1963,1736781589.227343,1
1964,1736781589.2599428,1
1965,1736781589.2923446,1
1966,1736781589.324864,1
1967,1736781589.3571231,1
1968,1736781589.3896291,1
1969,1736781589.4219484,1
1970,1736781589.4543903,1
1971,1736781589.4855957,1
1972,1736781589.5178905,1
1973,1736781589.550195,1
1974,1736781589.5825715,1
1975,1736781589.6148996,1
1976,1736781589.6472476,1
1977,1736781589.6795547,1
1978,1736781589.7119262,1
1979,1736781589.744363,1
1980,1736781589.7767074,1
1981,1736781589.8091538,1
1982,1736781589.8414917,1
1983,1736781589.873868,1
1984,1736781589.9062853,1
1985,1736781589.9374695,1
1986,1736781589.969794,1
1987,1736781590.0021064,1
1988,1736781590.0345547,1
1989,1736781590.066843,1
1990,1736781590.0991163,1
1991,1736781590.1314218,1
1992,1736781590.1638072,1
1993,1736781590.1961098,1
1994,1736781590.2284255,1
1995,1736781590.2608168,1
1996,1736781590.2931037,1
1997,1736781590.3255703,1
1998,1736781590.357932,1
1999,1736781590.389399,1
2000,1736781590.4218028,1
2001,1736781590.454273,1
2002,1736781590.486722,1
2003,1736781590.519264,1
2004,1736781590.5516584,1
2005,1736781590.5840952,1
2006,1736781590.6154177,1
2007,1736781590.6478496,1
2008,1736781590.680241,1
2009,1736781590.7127106,1
2010,1736781590.745149,1
2011,1736781590.77757,1
2012,1736781590.8100264,1
2013,1736781590.8413875,1
2014,1736781590.8737724,1
2015,1736781590.9063635,1
2016,1736781590.9390206,1
2017,1736781590.9707248,1
2018,1736781591.0037346,1
2019,1736781591.035462,1
2020,1736781591.0672894,1
2021,1736781591.0998409,1
2022,1736781591.1322503,1
2023,1736781591.1646068,1
2024,1736781591.1972558,1
2025,1736781591.2286446,1
2026,1736781591.2611089,1
2027,1736781591.2933955,1
2028,1736781591.325791,1
2029,1736781591.357877,1
2030,1736781591.3911457,1
2031,1736781591.4227417,1
2032,1736781591.4551704,1
2033,1736781591.4875574,1
2034,1736781591.5199656,1
2035,1736781591.552305,1
2036,1736781591.5836246,1
2037,1736781591.616173,1
2038,1736781591.6485724,1
2039,1736781591.6808932,1
2040,1736781591.7132468,1
2041,1736781591.7456028,1
2042,1736781591.7779691,1
2043,1736781591.8102646,1
2044,1736781591.8426027,1
2045,1736781591.874963,1
2046,1736781591.9076157,1
2047,1736781591.9393313,1
2048,1736781591.9718845,1
2049,1736781592.0044284,1
2050,1736781592.035683,1
2051,1736781592.068131,1
2052,1736781592.100603,1
2053,1736781592.1330175,1
2054,1736781592.1654196,1
2055,1736781592.197832,1
2056,1736781592.229232,1
2057,1736781592.2616303,1
2058,1736781592.294139,1
2059,1736781592.3265245,1
2060,1736781592.35905,1
2061,1736781592.391489,1
2062,1736781592.423921,1
2063,1736781592.4552426,1
2064,1736781592.4876947,1
2065,1736781592.5202494,1
2066,1736781592.5526335,1
2067,1736781592.5851002,1
2068,1736781592.6176226,1
2069,1736781592.648829,1
2070,1736781592.6812055,1
2071,1736781592.7136693,1
2072,1736781592.7460406,1
2073,1736781592.7785416,1
2074,1736781592.8109813,1
2075,1736781592.8434565,1
2076,1736781592.874714,1
2077,1736781592.9072075,1
2078,1736781592.9395788,1
2079,1736781592.9720469,1
2080,1736781593.004448,1
2081,1736781593.036822,1
2082,1736781593.0692174,1
2083,1736781593.101709,1
2084,1736781593.1329634,1
2085,1736781593.1653943,1
2086,1736781593.1977313,1
2087,1736781593.2303362,1
2088,1736781593.2626984,1
2089,1736781593.2952058,1
2090,1736781593.3275917,1
2091,1736781593.360005,1
2092,1736781593.3912735,1
2093,1736781593.4242246,1
2094,1736781593.4567685,1
2095,1736781593.4891477,1
2096,1736781593.5203931,1
2097,1736781593.5526907,1
2098,1736781593.584992,1
2099,1736781593.6173737,1
2100,1736781593.6497643,1
2101,1736781593.682101,1
2102,1736781593.7144554,1
2103,1736781593.7468169,1
2104,1736781593.7791543,1
2105,1736781593.8114874,1
2106,1736781593.8438213,1
2107,1736781593.8763187,1
2108,1736781593.9087727,1
2109,1736781593.9399433,1
2110,1736781593.9724874,1
2111,1736781594.0048847,1
2112,1736781594.0371728,1
2113,1736781594.069558,1
2114,1736781594.1018531,1
